item_id,transaction_id,product_id,quantity,unit_price,subtotal
7435,2865,10,4,68,272
7436,2865,16,2,30,60
7437,2865,20,1,78,78
7438,2865,33,1,78,78
7439,2866,33,4,78,312
7440,2866,28,5,25,125
7441,2866,26,2,50,100
7442,2866,25,1,20,20
7443,2866,5,1,22,22
7444,2866,4,2,55,110
7445,2867,40,5,26,130
7446,2867,22,3,48,144
7447,2867,2,1,320,320
7448,2867,4,3,55,165
7449,2867,5,5,22,110
7450,2867,25,1,20,20
7451,2867,34,3,3,9
7452,2868,12,4,15,60
7453,2868,34,2,3,6
7454,2868,13,1,780,780
7455,2868,38,3,44,132
7456,2869,18,4,36,144
7457,2869,2,4,320,1280
7458,2870,19,4,30,120
7459,2870,26,4,50,200
7460,2870,11,2,9,18
7461,2870,4,5,55,275
7462,2870,29,1,240,240
7463,2871,2,4,320,1280
7464,2871,36,4,9,36
7465,2871,6,1,58,58
7466,2872,37,3,50,150
7467,2872,39,1,14,14
7468,2873,34,2,3,6
7469,2873,35,2,72,144
7470,2873,17,4,42,168
7471,2873,5,2,22,44
7472,2874,9,3,75,225
7473,2875,11,1,9,9
7474,2875,13,2,780,1560
7475,2875,23,1,18,18
7476,2875,26,2,50,100
7477,2875,7,2,95,190
7478,2875,30,1,115,115
7479,2876,39,1,14,14
7480,2877,8,3,27,81
7481,2877,15,2,32,64
7482,2877,28,4,25,100
7483,2877,16,4,30,120
7484,2878,37,4,50,200
7485,2878,23,1,18,18
7486,2878,25,5,20,100
7487,2878,8,3,27,81
7488,2878,13,2,780,1560
7489,2879,38,3,44,132
7490,2879,4,1,55,55
7491,2879,11,2,9,18
7492,2880,26,1,50,50
7493,2880,19,2,30,60
7494,2880,33,4,78,312
7495,2880,3,1,1550,1550
7496,2880,7,3,95,285
7497,2880,28,1,25,25
7498,2880,18,4,36,144
7499,2881,35,5,72,360
7500,2881,7,2,95,190
7501,2881,10,2,68,136
7502,2881,30,1,115,115
7503,2882,11,4,9,36
7504,2883,38,2,44,88
7505,2883,35,5,72,360
7506,2883,12,5,15,75
7507,2883,7,3,95,285
7508,2883,13,2,780,1560
7509,2883,17,5,42,210
7510,2883,34,4,3,12
7511,2884,28,2,25,50
7512,2884,15,1,32,32
7513,2885,21,4,40,160
7514,2885,27,1,45,45
7515,2885,2,4,320,1280
7516,2885,22,5,48,240
7517,2885,15,5,32,160
7518,2886,28,4,25,100
7519,2886,26,2,50,100
7520,2886,8,4,27,108
7521,2886,30,5,115,575
7522,2886,31,2,190,380
7523,2886,4,1,55,55
7524,2887,1,1,260,260
7525,2887,25,2,20,40
7526,2887,35,2,72,144
7527,2888,23,1,18,18
7528,2888,21,4,40,160
7529,2889,24,4,92,368
7530,2889,1,5,260,1300
7531,2889,22,2,48,96
7532,2889,35,1,72,72
7533,2889,29,1,240,240
7534,2889,7,1,95,95
7535,2890,9,1,75,75
7536,2890,21,5,40,200
7537,2890,37,5,50,250
7538,2890,26,5,50,250
7539,2890,30,3,115,345
7540,2891,28,5,25,125
7541,2891,40,3,26,78
7542,2892,35,2,72,144
7543,2892,2,5,320,1600
7544,2892,11,4,9,36
7545,2892,9,5,75,375
7546,2892,3,2,1550,3100
7547,2892,22,5,48,240
7548,2892,36,3,9,27
7549,2893,9,3,75,225
7550,2893,20,3,78,234
7551,2893,22,4,48,192
7552,2893,33,5,78,390
7553,2893,36,5,9,45
7554,2893,5,4,22,88
7555,2894,3,2,1550,3100
7556,2894,29,2,240,480
7557,2894,6,2,58,116
7558,2894,23,5,18,90
7559,2894,12,2,15,30
7560,2894,16,1,30,30
7561,2894,26,5,50,250
7562,2895,18,4,36,144
7563,2895,25,4,20,80
7564,2895,5,5,22,110
7565,2895,40,5,26,130
7566,2896,25,4,20,80
7567,2896,35,5,72,360
7568,2896,10,4,68,272
7569,2896,40,2,26,52
7570,2897,9,3,75,225
7571,2897,21,5,40,200
7572,2897,34,1,3,3
7573,2897,37,4,50,200
7574,2897,13,1,780,780
7575,2897,32,2,165,330
7576,2897,3,2,1550,3100
7577,2898,18,3,36,108
7578,2899,25,3,20,60
7579,2899,40,5,26,130
7580,2899,22,2,48,96
7581,2899,30,3,115,345
7582,2899,3,2,1550,3100
7583,2899,2,3,320,960
7584,2899,8,3,27,81
7585,2900,34,5,3,15
7586,2900,26,4,50,200
7587,2901,9,3,75,225
7588,2901,23,2,18,36
7589,2902,16,2,30,60
7590,2902,9,5,75,375
7591,2902,35,5,72,360
7592,2902,37,1,50,50
7593,2902,18,3,36,108
7594,2902,26,4,50,200
7595,2903,17,2,42,84
7596,2903,6,5,58,290
7597,2904,22,5,48,240
7598,2904,31,2,190,380
7599,2904,12,2,15,30
7600,2904,40,3,26,78
7601,2904,25,5,20,100
7602,2904,11,5,9,45
7603,2904,35,3,72,216
7604,2905,15,1,32,32
7605,2906,26,4,50,200
7606,2906,24,5,92,460
7607,2906,2,3,320,960
7608,2906,32,1,165,165
7609,2906,34,5,3,15
7610,2907,32,1,165,165
7611,2907,19,2,30,60
7612,2907,17,3,42,126
7613,2908,40,5,26,130
7614,2908,8,4,27,108
7615,2908,33,2,78,156
7616,2908,37,1,50,50
7617,2908,5,2,22,44
7618,2908,39,5,14,70
7619,2909,22,4,48,192
7620,2909,38,3,44,132
7621,2909,16,1,30,30
7622,2909,18,3,36,108
7623,2909,3,2,1550,3100
7624,2909,6,4,58,232
7625,2909,24,1,92,92
7626,2910,21,2,40,80
7627,2910,13,2,780,1560
7628,2910,7,5,95,475
7629,2911,27,1,45,45
7630,2911,31,2,190,380
7631,2912,28,3,25,75
7632,2912,29,1,240,240
7633,2912,21,1,40,40
7634,2912,3,2,1550,3100
7635,2912,2,2,320,640
7636,2912,18,4,36,144
7637,2912,10,4,68,272
7638,2913,38,1,44,44
7639,2913,34,3,3,9
7640,2913,31,3,190,570
7641,2913,36,2,9,18
7642,2913,4,2,55,110
7643,2913,9,5,75,375
7644,2914,36,5,9,45
7645,2914,23,4,18,72
7646,2914,26,4,50,200
7647,2914,11,1,9,9
7648,2914,9,3,75,225
7649,2915,38,2,44,88
7650,2915,33,2,78,156
7651,2915,27,4,45,180
7652,2915,29,2,240,480
7653,2915,35,5,72,360
7654,2915,37,3,50,150
7655,2915,18,3,36,108
7656,2916,22,3,48,144
7657,2916,38,2,44,88
7658,2916,28,5,25,125
7659,2916,24,2,92,184
7660,2916,21,3,40,120
7661,2917,8,1,27,27
7662,2917,6,1,58,58
7663,2917,28,1,25,25
7664,2917,22,2,48,96
7665,2917,2,3,320,960
7666,2918,15,2,32,64
7667,2918,38,1,44,44
7668,2918,5,3,22,66
7669,2919,21,5,40,200
7670,2919,5,2,22,44
7671,2919,14,4,40,160
7672,2919,1,5,260,1300
7673,2919,40,2,26,52
7674,2919,22,1,48,48
7675,2919,31,3,190,570
7676,2920,19,4,30,120
7677,2920,34,5,3,15
7678,2920,40,5,26,130
7679,2921,32,3,165,495
7680,2921,10,4,68,272
7681,2921,40,2,26,52
7682,2921,15,1,32,32
7683,2921,28,2,25,50
7684,2921,29,2,240,480
7685,2922,33,2,78,156
7686,2922,11,5,9,45
7687,2922,24,1,92,92
7688,2922,19,2,30,60
7689,2922,14,2,40,80
7690,2922,5,1,22,22
7691,2922,34,2,3,6
7692,2923,39,3,14,42
7693,2923,10,5,68,340
7694,2924,4,1,55,55
7695,2925,34,4,3,12
7696,2926,32,4,165,660
7697,2926,11,3,9,27
7698,2926,14,1,40,40
7699,2927,11,2,9,18
7700,2927,31,2,190,380
7701,2927,26,3,50,150
7702,2927,34,4,3,12
7703,2927,6,4,58,232
7704,2928,24,2,92,184
7705,2928,36,4,9,36
7706,2928,18,2,36,72
7707,2929,37,5,50,250
7708,2929,3,1,1550,1550
7709,2929,21,1,40,40
7710,2929,10,4,68,272
7711,2929,6,1,58,58
7712,2929,33,5,78,390
7713,2929,30,2,115,230
7714,2930,29,1,240,240
7715,2930,8,4,27,108
7716,2930,31,2,190,380
7717,2930,12,5,15,75
7718,2930,5,5,22,110
7719,2930,30,2,115,230
7720,2931,2,1,320,320
7721,2931,21,4,40,160
7722,2931,12,3,15,45
7723,2931,38,5,44,220
7724,2931,10,1,68,68
7725,2931,14,3,40,120
7726,2931,27,2,45,90
7727,2932,36,2,9,18
7728,2932,10,5,68,340
7729,2932,16,5,30,150
7730,2932,11,2,9,18
7731,2932,21,3,40,120
7732,2933,20,4,78,312
7733,2933,18,2,36,72
7734,2933,27,2,45,90
7735,2933,8,4,27,108
7736,2933,32,3,165,495
7737,2934,2,3,320,960
7738,2934,37,3,50,150
7739,2935,32,5,165,825
7740,2935,40,4,26,104
7741,2935,8,1,27,27
7742,2935,12,2,15,30
7743,2935,29,1,240,240
7744,2936,5,5,22,110
7745,2936,11,4,9,36
7746,2936,4,5,55,275
7747,2936,22,4,48,192
7748,2937,8,2,27,54
7749,2937,14,2,40,80
7750,2937,32,1,165,165
7751,2937,21,1,40,40
7752,2937,9,2,75,150
7753,2937,34,3,3,9
7754,2938,4,5,55,275
7755,2938,36,4,9,36
7756,2938,13,2,780,1560
7757,2938,12,5,15,75
7758,2938,3,2,1550,3100
7759,2938,39,3,14,42
7760,2939,14,4,40,160
7761,2939,24,1,92,92
7762,2939,33,1,78,78
7763,2939,23,2,18,36
7764,2939,12,1,15,15
7765,2939,16,3,30,90
7766,2940,16,5,30,150
7767,2940,25,3,20,60
7768,2940,6,1,58,58
7769,2941,5,1,22,22
7770,2941,23,1,18,18
7771,2941,11,2,9,18
7772,2941,14,5,40,200
7773,2942,38,1,44,44
7774,2942,23,3,18,54
7775,2943,31,2,190,380
7776,2943,18,1,36,36
7777,2944,13,1,780,780
7778,2944,1,5,260,1300
7779,2944,37,4,50,200
7780,2944,27,1,45,45
7781,2944,31,5,190,950
7782,2945,10,1,68,68
7783,2946,10,4,68,272
7784,2946,40,4,26,104
7785,2946,8,2,27,54
7786,2946,14,1,40,40
7787,2946,11,1,9,9
7788,2946,38,5,44,220
7789,2947,6,1,58,58
7790,2947,8,1,27,27
7791,2947,39,5,14,70
7792,2947,25,1,20,20
7793,2947,26,4,50,200
7794,2947,7,2,95,190
7795,2947,9,3,75,225
7796,2948,34,5,3,15
7797,2948,29,1,240,240
7798,2948,16,4,30,120
7799,2948,13,2,780,1560
7800,2948,14,3,40,120
7801,2948,3,1,1550,1550
7802,2949,12,3,15,45
7803,2950,34,1,3,3
7804,2950,7,5,95,475
7805,2950,10,4,68,272
7806,2950,19,5,30,150
7807,2950,12,2,15,30
7808,2950,39,3,14,42
7809,2950,6,1,58,58
7810,2951,21,2,40,80
7811,2951,9,1,75,75
7812,2951,10,5,68,340
7813,2951,39,2,14,28
7814,2951,19,3,30,90
7815,2952,25,5,20,100
7816,2952,5,5,22,110
7817,2952,1,3,260,780
7818,2953,38,1,44,44
7819,2953,32,2,165,330
7820,2954,8,3,27,81
7821,2954,10,5,68,340
7822,2954,18,3,36,108
7823,2954,13,2,780,1560
7824,2955,20,1,78,78
7825,2955,9,2,75,150
7826,2955,14,1,40,40
7827,2955,2,2,320,640
7828,2956,4,2,55,110
7829,2956,28,4,25,100
7830,2956,8,2,27,54
7831,2956,24,5,92,460
7832,2957,18,1,36,36
7833,2957,4,4,55,220
7834,2957,11,1,9,9
7835,2957,39,4,14,56
7836,2958,38,2,44,88
7837,2958,2,3,320,960
7838,2958,27,5,45,225
7839,2958,15,1,32,32
7840,2959,21,2,40,80
7841,2959,17,3,42,126
7842,2959,11,1,9,9
7843,2960,4,5,55,275
7844,2960,8,3,27,81
7845,2961,37,5,50,250
7846,2961,29,1,240,240
7847,2961,24,3,92,276
7848,2961,28,4,25,100
7849,2962,23,3,18,54
7850,2962,24,4,92,368
7851,2962,19,1,30,30
7852,2962,28,2,25,50
7853,2962,12,3,15,45
7854,2963,28,1,25,25
7855,2963,1,1,260,260
7856,2963,8,5,27,135
7857,2963,3,1,1550,1550
7858,2964,14,4,40,160
7859,2965,15,4,32,128
7860,2965,7,2,95,190
7861,2965,29,2,240,480
7862,2965,26,5,50,250
7863,2965,18,1,36,36
7864,2966,1,2,260,520
7865,2966,34,5,3,15
7866,2966,7,1,95,95
7867,2966,24,1,92,92
7868,2966,29,2,240,480
7869,2967,4,4,55,220
7870,2967,30,1,115,115
7871,2967,6,2,58,116
7872,2967,13,1,780,780
7873,2967,33,4,78,312
7874,2967,3,1,1550,1550
7875,2968,6,5,58,290
7876,2968,4,3,55,165
7877,2968,19,4,30,120
7878,2969,13,1,780,780
7879,2969,26,1,50,50
7880,2969,12,1,15,15
7881,2970,28,4,25,100
7882,2970,12,4,15,60
7883,2970,23,4,18,72
7884,2970,35,5,72,360
7885,2970,34,3,3,9
7886,2971,2,3,320,960
7887,2971,14,2,40,80
7888,2971,8,2,27,54
7889,2971,36,5,9,45
7890,2972,29,2,240,480
7891,2972,17,4,42,168
7892,2973,10,1,68,68
7893,2973,6,1,58,58
7894,2973,23,1,18,18
7895,2973,5,3,22,66
7896,2973,34,4,3,12
7897,2973,16,4,30,120
7898,2973,9,4,75,300
7899,2974,20,5,78,390
7900,2975,5,1,22,22
7901,2976,38,1,44,44
7902,2976,32,1,165,165
7903,2976,30,3,115,345
7904,2976,8,5,27,135
7905,2977,35,5,72,360
7906,2977,36,3,9,27
7907,2978,1,3,260,780
7908,2978,21,5,40,200
7909,2978,16,5,30,150
7910,2978,5,5,22,110
7911,2978,12,1,15,15
7912,2979,38,2,44,88
7913,2979,20,4,78,312
7914,2979,32,5,165,825
7915,2979,26,4,50,200
7916,2979,34,1,3,3
7917,2979,40,4,26,104
7918,2979,15,4,32,128
7919,2980,36,2,9,18
7920,2980,19,2,30,60
7921,2980,7,4,95,380
7922,2980,27,3,45,135
7923,2980,25,1,20,20
7924,2981,31,2,190,380
7925,2981,37,3,50,150
7926,2981,18,4,36,144
7927,2981,16,2,30,60
7928,2982,33,3,78,234
7929,2982,38,5,44,220
7930,2983,29,1,240,240
7931,2983,1,1,260,260
7932,2983,5,2,22,44
7933,2983,17,4,42,168
7934,2983,11,1,9,9
7935,2984,30,1,115,115
7936,2984,35,2,72,144
7937,2984,11,1,9,9
7938,2984,7,3,95,285
7939,2984,6,1,58,58
7940,2985,35,1,72,72
7941,2985,6,1,58,58
7942,2985,16,4,30,120
7943,2985,24,1,92,92
7944,2985,33,5,78,390
7945,2985,36,5,9,45
7946,2985,29,2,240,480
7947,2986,33,5,78,390
7948,2986,2,2,320,640
7949,2986,5,2,22,44
7950,2986,35,1,72,72
7951,2986,26,4,50,200
7952,2986,17,3,42,126
7953,2987,33,1,78,78
7954,2987,15,5,32,160
7955,2987,37,2,50,100
7956,2987,29,1,240,240
7957,2987,24,1,92,92
7958,2988,35,3,72,216
7959,2988,3,2,1550,3100
7960,2988,27,1,45,45
7961,2989,12,1,15,15
7962,2989,13,1,780,780
7963,2989,25,5,20,100
7964,2989,37,4,50,200
7965,2989,6,5,58,290
7966,2989,20,3,78,234
7967,2989,26,2,50,100
7968,2990,28,5,25,125
7969,2990,36,4,9,36
7970,2990,33,1,78,78
7971,2990,10,3,68,204
7972,2990,30,1,115,115
7973,2991,23,4,18,72
7974,2991,15,1,32,32
7975,2991,8,3,27,81
7976,2991,17,4,42,168
7977,2991,6,1,58,58
7978,2992,36,5,9,45
7979,2992,16,5,30,150
7980,2992,12,2,15,30
7981,2992,32,3,165,495
7982,2993,25,1,20,20
7983,2993,23,5,18,90
7984,2993,7,4,95,380
7985,2993,30,3,115,345
7986,2993,26,5,50,250
7987,2993,12,4,15,60
7988,2994,35,1,72,72
7989,2994,16,3,30,90
7990,2994,17,4,42,168
7991,2994,40,5,26,130
7992,2995,10,2,68,136
7993,2995,5,5,22,110
7994,2995,29,2,240,480
7995,2996,25,2,20,40
7996,2997,38,5,44,220
7997,2997,16,5,30,150
7998,2997,27,2,45,90
7999,2998,35,5,72,360
8000,2998,26,1,50,50
8001,2998,33,4,78,312
8002,2999,17,2,42,84
8003,2999,26,5,50,250
8004,3000,39,5,14,70
8005,3000,37,1,50,50
8006,3000,5,1,22,22
8007,3000,28,3,25,75
8008,3001,14,5,40,200
8009,3002,16,4,30,120
8010,3002,23,4,18,72
8011,3002,11,1,9,9
8012,3002,14,3,40,120
8013,3002,27,2,45,90
8014,3002,7,2,95,190
8015,3002,15,1,32,32
8016,3003,21,4,40,160
8017,3003,36,3,9,27
8018,3003,33,1,78,78
8019,3004,24,4,92,368
8020,3004,18,2,36,72
8021,3005,8,3,27,81
8022,3005,40,1,26,26
8023,3005,7,2,95,190
8024,3006,19,4,30,120
8025,3006,18,4,36,144
8026,3006,2,1,320,320
8027,3006,37,5,50,250
8028,3006,27,2,45,90
8029,3006,26,3,50,150
8030,3007,35,5,72,360
8031,3007,37,2,50,100
8032,3007,3,1,1550,1550
8033,3007,1,3,260,780
8034,3007,26,1,50,50
8035,3008,18,3,36,108
8036,3008,27,5,45,225
8037,3008,34,2,3,6
8038,3008,7,4,95,380
8039,3009,25,4,20,80
8040,3009,17,5,42,210
8041,3009,35,5,72,360
8042,3009,28,4,25,100
8043,3009,38,3,44,132
8044,3009,16,5,30,150
8045,3010,20,3,78,234
8046,3010,6,1,58,58
8047,3010,21,1,40,40
8048,3010,22,1,48,48
8049,3010,38,5,44,220
8050,3011,39,4,14,56
8051,3011,12,3,15,45
8052,3012,25,1,20,20
8053,3012,3,1,1550,1550
8054,3013,6,5,58,290
8055,3013,28,5,25,125
8056,3013,4,4,55,220
8057,3013,15,2,32,64
8058,3014,21,5,40,200
8059,3014,16,5,30,150
8060,3014,27,3,45,135
8061,3014,9,3,75,225
8062,3015,39,1,14,14
8063,3015,4,1,55,55
8064,3015,25,1,20,20
8065,3016,37,2,50,100
8066,3016,20,1,78,78
8067,3016,9,3,75,225
8068,3016,34,4,3,12
8069,3016,38,4,44,176
8070,3017,18,3,36,108
8071,3017,36,4,9,36
8072,3017,28,3,25,75
8073,3017,38,2,44,88
8074,3017,32,1,165,165
8075,3017,27,3,45,135
8076,3018,28,3,25,75
8077,3018,24,5,92,460
8078,3018,32,1,165,165
8079,3019,29,1,240,240
8080,3019,20,4,78,312
8081,3019,21,2,40,80
8082,3019,15,2,32,64
8083,3019,13,2,780,1560
8084,3020,26,4,50,200
8085,3020,25,3,20,60
8086,3020,9,3,75,225
8087,3021,26,5,50,250
8088,3022,23,2,18,36
8089,3022,15,1,32,32
8090,3022,4,2,55,110
8091,3022,1,2,260,520
8092,3022,28,3,25,75
8093,3023,29,2,240,480
8094,3023,28,3,25,75
8095,3024,9,1,75,75
8096,3024,21,1,40,40
8097,3024,40,1,26,26
8098,3024,5,2,22,44
8099,3025,7,3,95,285
8100,3025,6,5,58,290
8101,3025,24,5,92,460
8102,3026,25,5,20,100
8103,3026,4,5,55,275
8104,3026,1,4,260,1040
8105,3026,35,4,72,288
8106,3026,38,4,44,176
8107,3026,7,5,95,475
8108,3027,13,2,780,1560
8109,3027,6,4,58,232
8110,3028,1,1,260,260
8111,3028,18,2,36,72
8112,3028,29,1,240,240
8113,3028,9,2,75,150
8114,3028,27,1,45,45
8115,3028,17,2,42,84
8116,3028,11,5,9,45
8117,3029,31,4,190,760
8118,3029,22,3,48,144
8119,3030,38,3,44,132
8120,3030,25,3,20,60
8121,3030,35,5,72,360
8122,3030,4,2,55,110
8123,3030,30,3,115,345
8124,3030,23,2,18,36
8125,3031,36,5,9,45
8126,3032,17,1,42,42
8127,3032,24,4,92,368
8128,3032,18,3,36,108
8129,3033,24,2,92,184
8130,3033,19,2,30,60
8131,3033,30,1,115,115
8132,3034,9,2,75,150
8133,3035,29,2,240,480
8134,3035,19,2,30,60
8135,3035,35,2,72,144
8136,3035,32,3,165,495
8137,3035,6,2,58,116
8138,3035,40,4,26,104
8139,3036,2,5,320,1600
8140,3036,13,2,780,1560
8141,3037,11,1,9,9
8142,3037,5,5,22,110
8143,3037,31,4,190,760
8144,3037,23,2,18,36
8145,3037,1,1,260,260
8146,3037,35,3,72,216
8147,3038,13,1,780,780
8148,3038,3,2,1550,3100
8149,3038,25,5,20,100
8150,3039,10,1,68,68
8151,3039,18,5,36,180
8152,3039,15,1,32,32
8153,3039,22,4,48,192
8154,3039,38,4,44,176
8155,3039,20,4,78,312
8156,3039,1,5,260,1300
8157,3040,33,2,78,156
8158,3040,5,3,22,66
8159,3040,28,3,25,75
8160,3041,24,5,92,460
8161,3041,17,2,42,84
8162,3041,28,5,25,125
8163,3042,5,2,22,44
8164,3042,31,4,190,760
8165,3042,39,5,14,70
8166,3043,1,2,260,520
8167,3044,39,3,14,42
8168,3044,8,5,27,135
8169,3044,10,4,68,272
8170,3044,35,5,72,360
8171,3044,30,5,115,575
8172,3044,33,5,78,390
8173,3045,38,1,44,44
8174,3045,34,3,3,9
8175,3045,33,3,78,234
8176,3045,10,4,68,272
8177,3046,9,3,75,225
8178,3046,31,4,190,760
8179,3046,7,2,95,190
8180,3046,18,1,36,36
8181,3046,29,1,240,240
8182,3047,39,5,14,70
8183,3047,35,2,72,144
8184,3047,25,5,20,100
8185,3047,17,4,42,168
8186,3047,12,2,15,30
8187,3047,18,5,36,180
8188,3047,9,2,75,150
8189,3048,37,1,50,50
8190,3048,7,5,95,475
8191,3049,2,2,320,640
8192,3049,26,5,50,250
8193,3049,11,5,9,45
8194,3049,37,1,50,50
8195,3050,37,1,50,50
8196,3050,36,1,9,9
8197,3050,14,2,40,80
8198,3050,11,2,9,18
8199,3050,10,2,68,136
8200,3050,8,1,27,27
8201,3051,34,1,3,3
8202,3051,25,5,20,100
8203,3051,30,5,115,575
8204,3051,28,5,25,125
8205,3051,39,4,14,56
8206,3051,8,4,27,108
8207,3052,1,1,260,260
8208,3053,19,5,30,150
8209,3053,13,2,780,1560
8210,3053,24,3,92,276
8211,3053,25,2,20,40
8212,3053,6,1,58,58
8213,3053,40,5,26,130
8214,3053,4,5,55,275
8215,3054,4,3,55,165
8216,3054,31,4,190,760
8217,3054,18,5,36,180
8218,3054,27,3,45,135
8219,3054,36,1,9,9
8220,3054,9,1,75,75
8221,3054,13,1,780,780
8222,3055,2,2,320,640
8223,3055,30,1,115,115
8224,3056,18,4,36,144
8225,3056,22,1,48,48
8226,3056,38,3,44,132
8227,3057,3,2,1550,3100
8228,3058,25,3,20,60
8229,3058,28,3,25,75
8230,3058,18,1,36,36
8231,3058,6,1,58,58
8232,3058,5,2,22,44
8233,3058,1,3,260,780
8234,3059,29,2,240,480
8235,3060,26,5,50,250
8236,3061,40,5,26,130
8237,3061,31,1,190,190
8238,3061,3,2,1550,3100
8239,3062,36,2,9,18
8240,3062,13,2,780,1560
8241,3062,28,5,25,125
8242,3062,27,5,45,225
8243,3062,40,5,26,130
8244,3062,39,5,14,70
8245,3062,19,4,30,120
8246,3063,25,1,20,20
8247,3063,39,5,14,70
8248,3064,35,5,72,360
8249,3064,28,5,25,125
8250,3065,34,1,3,3
8251,3065,32,3,165,495
8252,3065,40,5,26,130
8253,3065,5,4,22,88
8254,3066,24,5,92,460
8255,3066,30,4,115,460
8256,3067,2,1,320,320
8257,3067,39,2,14,28
8258,3067,16,4,30,120
8259,3067,9,3,75,225
8260,3068,34,1,3,3
8261,3068,37,3,50,150
8262,3068,36,1,9,9
8263,3068,12,5,15,75
8264,3069,1,5,260,1300
8265,3069,37,3,50,150
8266,3069,24,1,92,92
8267,3069,9,4,75,300
8268,3069,5,4,22,88
8269,3069,30,4,115,460
8270,3069,38,3,44,132
8271,3070,6,1,58,58
8272,3070,9,5,75,375
8273,3070,32,5,165,825
8274,3070,19,2,30,60
8275,3070,25,3,20,60
8276,3070,12,1,15,15
8277,3071,38,2,44,88
8278,3071,26,2,50,100
8279,3071,9,5,75,375
8280,3071,28,4,25,100
8281,3071,18,3,36,108
8282,3072,38,3,44,132
8283,3072,5,2,22,44
8284,3072,29,1,240,240
8285,3072,4,5,55,275
8286,3072,17,3,42,126
8287,3073,19,2,30,60
8288,3073,24,1,92,92
8289,3073,32,5,165,825
8290,3073,3,1,1550,1550
8291,3073,21,2,40,80
8292,3073,28,3,25,75
8293,3074,1,4,260,1040
8294,3074,37,2,50,100
8295,3074,2,3,320,960
8296,3074,4,4,55,220
8297,3075,4,2,55,110
8298,3075,30,3,115,345
8299,3075,11,4,9,36
8300,3076,33,5,78,390
8301,3076,11,3,9,27
8302,3077,18,2,36,72
8303,3077,1,2,260,520
8304,3077,4,3,55,165
8305,3077,6,4,58,232
8306,3077,32,2,165,330
8307,3077,34,1,3,3
8308,3078,27,5,45,225
8309,3078,5,3,22,66
8310,3079,31,1,190,190
8311,3080,23,2,18,36
8312,3080,36,4,9,36
8313,3080,4,1,55,55
8314,3080,6,1,58,58
8315,3080,8,3,27,81
8316,3080,24,2,92,184
8317,3080,1,4,260,1040
8318,3081,3,1,1550,1550
8319,3082,29,1,240,240
8320,3082,4,4,55,220
8321,3082,37,5,50,250
8322,3082,9,3,75,225
8323,3082,13,1,780,780
8324,3082,3,1,1550,1550
8325,3082,35,4,72,288
8326,3083,6,5,58,290
8327,3083,33,3,78,234
8328,3083,37,3,50,150
8329,3084,10,4,68,272
8330,3084,37,4,50,200
8331,3085,36,5,9,45
8332,3085,37,3,50,150
8333,3085,14,3,40,120
8334,3085,27,4,45,180
8335,3085,23,1,18,18
8336,3086,6,2,58,116
8337,3086,40,3,26,78
8338,3086,33,5,78,390
8339,3086,10,1,68,68
8340,3087,5,3,22,66
8341,3087,3,1,1550,1550
8342,3088,23,4,18,72
8343,3088,36,2,9,18
8344,3089,12,3,15,45
8345,3089,5,5,22,110
8346,3089,30,2,115,230
8347,3089,19,3,30,90
8348,3089,14,2,40,80
8349,3089,24,4,92,368
8350,3090,4,4,55,220
8351,3090,26,4,50,200
8352,3090,18,2,36,72
8353,3090,35,5,72,360
8354,3090,28,5,25,125
8355,3091,33,2,78,156
8356,3091,13,2,780,1560
8357,3091,36,3,9,27
8358,3091,20,4,78,312
8359,3091,12,2,15,30
8360,3092,4,4,55,220
8361,3092,22,5,48,240
8362,3092,29,2,240,480
8363,3092,18,3,36,108
8364,3092,26,1,50,50
8365,3093,26,2,50,100
8366,3093,11,1,9,9
8367,3093,14,5,40,200
8368,3094,35,3,72,216
8369,3095,3,2,1550,3100
8370,3096,2,4,320,1280
8371,3096,39,5,14,70
8372,3096,7,4,95,380
8373,3096,15,1,32,32
8374,3096,38,5,44,220
8375,3096,6,1,58,58
8376,3097,22,4,48,192
8377,3097,19,1,30,30
8378,3098,12,3,15,45
8379,3098,11,1,9,9
8380,3098,2,2,320,640
8381,3098,26,1,50,50
8382,3098,24,1,92,92
8383,3098,15,2,32,64
8384,3099,29,2,240,480
8385,3099,21,1,40,40
8386,3100,11,1,9,9
8387,3101,21,3,40,120
8388,3102,12,3,15,45
8389,3102,23,4,18,72
8390,3103,40,1,26,26
8391,3103,22,4,48,192
8392,3103,3,1,1550,1550
8393,3103,29,1,240,240
8394,3103,19,4,30,120
8395,3103,38,5,44,220
8396,3104,4,1,55,55
8397,3104,23,1,18,18
8398,3104,38,1,44,44
8399,3104,24,4,92,368
8400,3104,2,3,320,960
8401,3105,40,3,26,78
8402,3105,14,3,40,120
8403,3105,20,2,78,156
8404,3105,1,1,260,260
8405,3105,39,2,14,28
8406,3105,8,4,27,108
8407,3106,33,3,78,234
8408,3107,5,3,22,66
8409,3108,40,3,26,78
8410,3108,7,2,95,190
8411,3108,15,3,32,96
8412,3108,22,5,48,240
8413,3108,12,3,15,45
8414,3108,35,2,72,144
8415,3109,24,1,92,92
8416,3110,4,4,55,220
8417,3111,37,1,50,50
8418,3111,1,1,260,260
8419,3111,2,5,320,1600
8420,3111,26,4,50,200
8421,3111,28,4,25,100
8422,3112,17,3,42,126
8423,3112,3,1,1550,1550
8424,3112,16,2,30,60
8425,3112,31,2,190,380
8426,3113,38,1,44,44
